type,codeValue,codeName
CUS_CUSTOMS,0907,连物流园
CUS_CUSTOMS,0908,连大窑湾
CUS_CUSTOMS,0909,大连邮办
CUS_CUSTOMS,0910,连保税港
CUS_CUSTOMS,0911,长兴岛关
CUS_CUSTOMS,0912,大连快件
CUS_CUSTOMS,0915,庄河海关
CUS_CUSTOMS,0916,连高新区
CUS_CUSTOMS,0917,大连旅办
CUS_CUSTOMS,0930,丹东海关
CUS_CUSTOMS,0931,大连本办
CUS_CUSTOMS,0932,丹太平湾
CUS_CUSTOMS,0940,营口海关
CUS_CUSTOMS,0941,盘锦海关
CUS_CUSTOMS,0942,盘港物流
CUS_CUSTOMS,0950,鲅鱼圈关
CUS_CUSTOMS,0951,营港物流
CUS_CUSTOMS,0960,大东港关
CUS_CUSTOMS,0980,鞍山海关
CUS_CUSTOMS,1500,长春关区
CUS_CUSTOMS,1501,长春海关
CUS_CUSTOMS,1502,长开发区
CUS_CUSTOMS,1503,长白海关
CUS_CUSTOMS,1504,临江海关
CUS_CUSTOMS,1505,图们海关
CUS_CUSTOMS,1506,通化海关
CUS_CUSTOMS,1507,珲春海关
CUS_CUSTOMS,1508,吉林海关
CUS_CUSTOMS,1509,延吉海关
CUS_CUSTOMS,1510,长春综保
CUS_CUSTOMS,1511,长春机办
CUS_CUSTOMS,1515,图们车办
CUS_CUSTOMS,1516,通海关村
CUS_CUSTOMS,1517,珲长岭子
CUS_CUSTOMS,1518,吉关车办
CUS_CUSTOMS,1519,延吉三合
CUS_CUSTOMS,1521,一汽场站
CUS_CUSTOMS,1525,图们桥办
CUS_CUSTOMS,1526,通集青石
CUS_CUSTOMS,1527,珲春圈河
CUS_CUSTOMS,1528,吉林物流
CUS_CUSTOMS,1529,延吉南坪
CUS_CUSTOMS,1531,长春东站
CUS_CUSTOMS,1536,通集铁路
CUS_CUSTOMS,1537,珲沙坨子
CUS_CUSTOMS,1539,延开山屯
CUS_CUSTOMS,1547,珲加工区
CUS_CUSTOMS,1549,延古城里
CUS_CUSTOMS,1557,珲春车办
CUS_CUSTOMS,1559,延吉邮办
CUS_CUSTOMS,1569,延吉机办
CUS_CUSTOMS,1579,延关快件
CUS_CUSTOMS,1591,长春邮办
CUS_CUSTOMS,1593,长白邮办
CUS_CUSTOMS,1595,图们邮办
CUS_CUSTOMS,1596,通集邮办
CUS_CUSTOMS,1900,哈尔滨区
CUS_CUSTOMS,1901,哈尔滨关
CUS_CUSTOMS,1902,绥关铁路
CUS_CUSTOMS,1903,黑河海关
CUS_CUSTOMS,1904,同江海关
CUS_CUSTOMS,1905,哈关佳办
CUS_CUSTOMS,1906,牡丹江关
CUS_CUSTOMS,1907,东宁海关
CUS_CUSTOMS,1908,哈关逊办
CUS_CUSTOMS,1909,齐齐哈尔
CUS_CUSTOMS,1910,大庆海关
CUS_CUSTOMS,1911,密山海关
CUS_CUSTOMS,1912,哈关虎办
CUS_CUSTOMS,1913,同江富锦
CUS_CUSTOMS,1914,抚远海关
CUS_CUSTOMS,1915,漠河海关
CUS_CUSTOMS,1916,萝北海关
CUS_CUSTOMS,1917,哈关嘉办
CUS_CUSTOMS,1918,饶河海关
CUS_CUSTOMS,1919,哈内陆港
CUS_CUSTOMS,1920,哈开发区
CUS_CUSTOMS,1921,绥综保区
CUS_CUSTOMS,1922,哈关邮办
CUS_CUSTOMS,1923,哈关车办
CUS_CUSTOMS,1924,哈关机办
CUS_CUSTOMS,1925,绥关公路
CUS_CUSTOMS,1926,哈综保区
CUS_CUSTOMS,2200,上海海关
CUS_CUSTOMS,2201,浦江海关
CUS_CUSTOMS,2202,吴淞海关
CUS_CUSTOMS,2203,虹桥机场
CUS_CUSTOMS,2204,闵开发区
CUS_CUSTOMS,2205,车站海关
CUS_CUSTOMS,2206,沪邮局办
CUS_CUSTOMS,2207,洋山海关
CUS_CUSTOMS,2208,宝山海关
CUS_CUSTOMS,2209,龙吴海关
CUS_CUSTOMS,2210,浦东海关
CUS_CUSTOMS,2211,卢湾监管
CUS_CUSTOMS,2212,奉贤海关
CUS_CUSTOMS,2213,莘庄海关
CUS_CUSTOMS,2214,漕河泾发
CUS_CUSTOMS,2215,西北物流
CUS_CUSTOMS,2216,浦机综保
CUS_CUSTOMS,2217,嘉定海关
CUS_CUSTOMS,2218,外高桥关
CUS_CUSTOMS,2219,杨浦监管
CUS_CUSTOMS,2220,金山海关
CUS_CUSTOMS,2221,松江海关
CUS_CUSTOMS,2222,青浦海关
CUS_CUSTOMS,2223,科创办
CUS_CUSTOMS,2224,崇明海关
CUS_CUSTOMS,2225,外港海关
CUS_CUSTOMS,2226,贸易网点
CUS_CUSTOMS,2227,普陀区站
CUS_CUSTOMS,2228,长宁区站
CUS_CUSTOMS,2229,航交办
CUS_CUSTOMS,2230,徐汇区站
CUS_CUSTOMS,2231,洋山市内
CUS_CUSTOMS,2232,嘉定出口
CUS_CUSTOMS,2233,浦东机场
CUS_CUSTOMS,2234,沪钻交所
CUS_CUSTOMS,2235,松江加工
CUS_CUSTOMS,2236,洋山芦潮
CUS_CUSTOMS,2237,松江B区
CUS_CUSTOMS,2238,青浦加工
CUS_CUSTOMS,2239,闵行加工
CUS_CUSTOMS,2240,漕河泾加
CUS_CUSTOMS,2241,沪业一处
CUS_CUSTOMS,2242,沪业二处
CUS_CUSTOMS,2243,沪业三处
CUS_CUSTOMS,2244,上海快件
CUS_CUSTOMS,2245,沪金桥办
CUS_CUSTOMS,2246,保税物流
CUS_CUSTOMS,2247,沪化工区
CUS_CUSTOMS,2248,洋山港区
CUS_CUSTOMS,2249,洋山保税
CUS_CUSTOMS,2300,南京海关
CUS_CUSTOMS,2301,连云港关
CUS_CUSTOMS,2302,南通海关
CUS_CUSTOMS,2303,苏州海关
CUS_CUSTOMS,2304,无锡海关
CUS_CUSTOMS,2305,张家港关
CUS_CUSTOMS,2306,常州海关
CUS_CUSTOMS,2307,镇江海关
CUS_CUSTOMS,2308,新生圩关
CUS_CUSTOMS,2309,盐城海关
CUS_CUSTOMS,2310,扬州海关
CUS_CUSTOMS,2311,徐州海关
CUS_CUSTOMS,2312,江阴海关
CUS_CUSTOMS,2313,张保税区
CUS_CUSTOMS,2314,苏工业区
CUS_CUSTOMS,2315,淮安海关
CUS_CUSTOMS,2316,泰州海关
CUS_CUSTOMS,2317,禄口机办
CUS_CUSTOMS,2318,南京现场
CUS_CUSTOMS,2319,如皋海关
CUS_CUSTOMS,2320,锡关机办
CUS_CUSTOMS,2321,常溧阳办
CUS_CUSTOMS,2322,镇丹阳办
CUS_CUSTOMS,2323,金陵海关
CUS_CUSTOMS,2324,常熟海关
CUS_CUSTOMS,2325,昆山海关
CUS_CUSTOMS,2326,吴江海关
CUS_CUSTOMS,2327,太仓海关
CUS_CUSTOMS,2328,苏吴县办
CUS_CUSTOMS,2329,启东海关
CUS_CUSTOMS,2330,泰泰兴办
CUS_CUSTOMS,2331,锡宜兴办
CUS_CUSTOMS,2332,锡锡山办
CUS_CUSTOMS,2333,南通关办
CUS_CUSTOMS,2335,昆山加工
CUS_CUSTOMS,2336,苏园加工
CUS_CUSTOMS,2337,连开发办
CUS_CUSTOMS,2338,苏关邮办
CUS_CUSTOMS,2339,南通加工
CUS_CUSTOMS,2340,无锡加工
CUS_CUSTOMS,2341,连关加工
CUS_CUSTOMS,2342,南京加工
CUS_CUSTOMS,2343,宁南加工
CUS_CUSTOMS,2344,苏高加工
CUS_CUSTOMS,2345,镇江加工
CUS_CUSTOMS,2346,苏园物流
CUS_CUSTOMS,2347,苏园B区
CUS_CUSTOMS,2348,张物流园
CUS_CUSTOMS,2349,宁关邮办
CUS_CUSTOMS,2350,苏高物流
CUS_CUSTOMS,2351,江宁办
CUS_CUSTOMS,2352,龙潭物流
CUS_CUSTOMS,2353,常关出加
CUS_CUSTOMS,2354,扬关出加
CUS_CUSTOMS,2355,常熟出加
CUS_CUSTOMS,2356,吴江出加
CUS_CUSTOMS,2357,常关武办
CUS_CUSTOMS,2358,苏园保税
CUS_CUSTOMS,2359,吴中出加
CUS_CUSTOMS,2360,盐关港办
CUS_CUSTOMS,2361,淮关出加
CUS_CUSTOMS,2362,澄关物流
CUS_CUSTOMS,2363,太仓物流
CUS_CUSTOMS,2364,武进出加
CUS_CUSTOMS,2365,张保税港
CUS_CUSTOMS,2366,宿迁海关
CUS_CUSTOMS,2367,泰出加区
CUS_CUSTOMS,2368,苏高综保
CUS_CUSTOMS,2369,昆山综保
CUS_CUSTOMS,2370,连关物流
CUS_CUSTOMS,2371,盐机场办
CUS_CUSTOMS,2372,盐城综保
CUS_CUSTOMS,2373,淮安综保
CUS_CUSTOMS,2374,锡高综保
CUS_CUSTOMS,2375,靖江海关
CUS_CUSTOMS,2376,南通综保
CUS_CUSTOMS,2377,龙潭综保
CUS_CUSTOMS,2378,江宁综保
CUS_CUSTOMS,2379,苏相城办
CUS_CUSTOMS,2380,太仓综保
CUS_CUSTOMS,2381,苏园贸易
CUS_CUSTOMS,2382,盐东台办
CUS_CUSTOMS,2383,如东海关
CUS_CUSTOMS,2384,如皋物流
CUS_CUSTOMS,2385,泰州综保
CUS_CUSTOMS,2386,镇江综保
CUS_CUSTOMS,2387,常州综保
CUS_CUSTOMS,2388,武进综保
CUS_CUSTOMS,2389,常熟综保
CUS_CUSTOMS,2390,吴江综保
CUS_CUSTOMS,2391,徐州物流
CUS_CUSTOMS,2392,通海门办
CUS_CUSTOMS,2393,通海安办
CUS_CUSTOMS,2394,吴中综保
CUS_CUSTOMS,2395,大丰物流
CUS_CUSTOMS,2396,海安物流
CUS_CUSTOMS,2397,江阴综保
CUS_CUSTOMS,2398,扬州综保
CUS_CUSTOMS,2900,杭州关区
CUS_CUSTOMS,2901,杭州海关
CUS_CUSTOMS,2903,温州海关
CUS_CUSTOMS,2904,舟山海关
CUS_CUSTOMS,2905,台州海关
CUS_CUSTOMS,2906,绍兴海关
CUS_CUSTOMS,2907,湖州海关
CUS_CUSTOMS,2908,嘉兴海关
CUS_CUSTOMS,2909,杭经开关
CUS_CUSTOMS,2910,杭州机场
CUS_CUSTOMS,2911,杭关邮办
CUS_CUSTOMS,2912,杭关萧办
CUS_CUSTOMS,2915,丽水海关
CUS_CUSTOMS,2916,杭州快件
CUS_CUSTOMS,2917,衢州海关
CUS_CUSTOMS,2918,杭关余办
CUS_CUSTOMS,2919,杭富阳办
CUS_CUSTOMS,2920,金华海关
CUS_CUSTOMS,2921,义乌海关
CUS_CUSTOMS,2922,金关永办
CUS_CUSTOMS,2923,义乌物流
CUS_CUSTOMS,2924,金义综保
CUS_CUSTOMS,2928,杭关电商
CUS_CUSTOMS,2931,温关邮办
CUS_CUSTOMS,2932,温经开关
CUS_CUSTOMS,2933,温关机办
CUS_CUSTOMS,2934,温关鳌办
CUS_CUSTOMS,2935,温关瑞办
CUS_CUSTOMS,2936,温关乐办
CUS_CUSTOMS,2937,温州物流
CUS_CUSTOMS,2941,舟关嵊办
CUS_CUSTOMS,2942,舟关金塘
CUS_CUSTOMS,2943,舟关综保
CUS_CUSTOMS,2951,台关临办
CUS_CUSTOMS,2952,台关温办
CUS_CUSTOMS,2953,台关玉办
CUS_CUSTOMS,2961,绍关虞办
CUS_CUSTOMS,2962,绍关诸办
CUS_CUSTOMS,2963,绍关新办
CUS_CUSTOMS,2971,湖关安办
CUS_CUSTOMS,2972,湖关德办
CUS_CUSTOMS,2981,嘉关乍办
CUS_CUSTOMS,2982,嘉关善办
CUS_CUSTOMS,2983,嘉兴综保
CUS_CUSTOMS,2984,嘉关宁办
CUS_CUSTOMS,2985,嘉兴桐办
CUS_CUSTOMS,2986,嘉综B区
CUS_CUSTOMS,2991,杭加工区
CUS_CUSTOMS,2992,杭州物流
CUS_CUSTOMS,3100,宁波关区
CUS_CUSTOMS,3101,宁波海关
CUS_CUSTOMS,3102,镇海海关
CUS_CUSTOMS,3103,甬开发区
CUS_CUSTOMS,3104,北仑海关
CUS_CUSTOMS,3105,甬保税区
CUS_CUSTOMS,3106,大榭海关
CUS_CUSTOMS,3107,甬驻余办
CUS_CUSTOMS,3108,甬驻慈办
CUS_CUSTOMS,3109,甬机场关
CUS_CUSTOMS,3110,象山海关
CUS_CUSTOMS,3111,甬加工区
CUS_CUSTOMS,3112,甬物流区
CUS_CUSTOMS,3113,慈加工区
CUS_CUSTOMS,3114,甬驻鄞办
CUS_CUSTOMS,3115,栎社物流
CUS_CUSTOMS,3116,梅山港区
CUS_CUSTOMS,3117,梅山保税
CUS_CUSTOMS,3118,宁波快件
CUS_CUSTOMS,3119,甬驻邮办
CUS_CUSTOMS,3120,镇海物流
CUS_CUSTOMS,3300,合肥海关
CUS_CUSTOMS,3301,芜湖海关
CUS_CUSTOMS,3302,安庆海关
CUS_CUSTOMS,3303,马鞍山关
CUS_CUSTOMS,3304,黄山海关
CUS_CUSTOMS,3305,蚌埠海关
CUS_CUSTOMS,3306,铜陵海关
CUS_CUSTOMS,3307,阜阳海关
CUS_CUSTOMS,3308,池州海关
CUS_CUSTOMS,3309,滁州海关
CUS_CUSTOMS,3310,合肥现场
CUS_CUSTOMS,3311,合肥机场
CUS_CUSTOMS,3312,芜湖综保
CUS_CUSTOMS,3313,合关加办
CUS_CUSTOMS,3315,宣城海关
CUS_CUSTOMS,3316,蚌埠物流
CUS_CUSTOMS,3317,合肥综保
CUS_CUSTOMS,3318,驻淮南办
CUS_CUSTOMS,3319,宿州海关
CUS_CUSTOMS,3320,合关快件
CUS_CUSTOMS,3321,安庆物流
CUS_CUSTOMS,3322,宣城物流
CUS_CUSTOMS,3323,空港物流
CUS_CUSTOMS,3324,马综保区
CUS_CUSTOMS,3500,福州关区
CUS_CUSTOMS,3501,马尾海关
CUS_CUSTOMS,3502,福清海关
CUS_CUSTOMS,3503,宁德海关
CUS_CUSTOMS,3504,三明海关
CUS_CUSTOMS,3505,福保税区
CUS_CUSTOMS,3506,莆田海关
CUS_CUSTOMS,3507,机场海关
CUS_CUSTOMS,3508,福州新港
CUS_CUSTOMS,3509,福关邮办
CUS_CUSTOMS,3510,南平海关
CUS_CUSTOMS,3511,武夷山关
CUS_CUSTOMS,3512,黄岐监管
CUS_CUSTOMS,3513,福现业处
CUS_CUSTOMS,3515,平潭港区
CUS_CUSTOMS,3516,平潭海关
CUS_CUSTOMS,3520,福州加工
CUS_CUSTOMS,3521,福清加工
CUS_CUSTOMS,3522,福物流园
CUS_CUSTOMS,3523,福保税港
CUS_CUSTOMS,3700,厦门关区
CUS_CUSTOMS,3701,厦门海关
CUS_CUSTOMS,3702,泉刺桐办
CUS_CUSTOMS,3703,漳州海关
CUS_CUSTOMS,3704,东山海关
CUS_CUSTOMS,3705,泉石狮办
CUS_CUSTOMS,3706,龙岩海关
CUS_CUSTOMS,3707,泉肖厝办
CUS_CUSTOMS,3708,海沧港区
CUS_CUSTOMS,3709,海沧保税
CUS_CUSTOMS,3710,厦高崎办
CUS_CUSTOMS,3711,东渡海关
CUS_CUSTOMS,3712,海沧海关
CUS_CUSTOMS,3713,厦驻邮办
CUS_CUSTOMS,3714,象屿保税
CUS_CUSTOMS,3715,机场海关
CUS_CUSTOMS,3716,厦同安办
CUS_CUSTOMS,3717,厦物流园
CUS_CUSTOMS,3718,泉综保区
CUS_CUSTOMS,3719,厦门加工
CUS_CUSTOMS,3720,厦门物流
CUS_CUSTOMS,3722,大嶝监管
CUS_CUSTOMS,3723,泉晋江办
CUS_CUSTOMS,3724,邮轮办
CUS_CUSTOMS,3725,厦翔安办
CUS_CUSTOMS,3726,泉陆地港
CUS_CUSTOMS,3777,厦稽查处
CUS_CUSTOMS,3788,厦侦查局
CUS_CUSTOMS,4000,南昌关区
CUS_CUSTOMS,4001,南昌海关
CUS_CUSTOMS,4002,九江海关
CUS_CUSTOMS,4003,赣州海关
CUS_CUSTOMS,4004,景德镇关
CUS_CUSTOMS,4005,吉安海关
CUS_CUSTOMS,4006,昌北机办
CUS_CUSTOMS,4007,洪关高新
CUS_CUSTOMS,4008,洪关龙南
CUS_CUSTOMS,4009,新余海关
CUS_CUSTOMS,4010,浔关区办
CUS_CUSTOMS,4011,洪关区办
CUS_CUSTOMS,4012,虔关区办
CUS_CUSTOMS,4013,上饶海关
CUS_CUSTOMS,4014,南昌物流
CUS_CUSTOMS,4015,吉井加工
CUS_CUSTOMS,4016,鹰潭海关
CUS_CUSTOMS,4017,赣州综保
CUS_CUSTOMS,4018,宜春海关
CUS_CUSTOMS,4019,南昌综保
CUS_CUSTOMS,4020,龙南物流
CUS_CUSTOMS,4200,青岛海关
CUS_CUSTOMS,4201,烟台海关
CUS_CUSTOMS,4202,日照海关
CUS_CUSTOMS,4203,烟关龙办
CUS_CUSTOMS,4204,威海海关
CUS_CUSTOMS,4205,济南海关
CUS_CUSTOMS,4206,潍坊海关
CUS_CUSTOMS,4207,淄博海关
CUS_CUSTOMS,4208,烟加B区
CUS_CUSTOMS,4209,荣成海关
CUS_CUSTOMS,4210,青保税区
CUS_CUSTOMS,4211,济宁海关
CUS_CUSTOMS,4212,泰安海关
CUS_CUSTOMS,4213,临沂海关
CUS_CUSTOMS,4214,青前湾港
CUS_CUSTOMS,4215,青菏泽办
CUS_CUSTOMS,4216,东营海关
CUS_CUSTOMS,4217,青枣庄办
CUS_CUSTOMS,4218,青开发区
CUS_CUSTOMS,4219,烟关蓬办
CUS_CUSTOMS,4220,青机场关
CUS_CUSTOMS,4221,烟机场办
CUS_CUSTOMS,4222,烟关莱办
CUS_CUSTOMS,4223,青邮局办
CUS_CUSTOMS,4224,烟关长办
CUS_CUSTOMS,4225,威开发区
CUS_CUSTOMS,4226,青聊城办
CUS_CUSTOMS,4227,青岛大港
CUS_CUSTOMS,4228,烟关快件
CUS_CUSTOMS,4229,德州海关
CUS_CUSTOMS,4230,青物流园
CUS_CUSTOMS,4231,烟开发区
CUS_CUSTOMS,4232,日岚山办
CUS_CUSTOMS,4233,济机场办
CUS_CUSTOMS,4234,济加工区
CUS_CUSTOMS,4235,济邮局办
CUS_CUSTOMS,4236,荣龙眼办
CUS_CUSTOMS,4237,现场业务
CUS_CUSTOMS,4238,威海快件
CUS_CUSTOMS,4239,潍诸城办
CUS_CUSTOMS,4240,青关快件
CUS_CUSTOMS,4241,烟加工区
CUS_CUSTOMS,4242,威加工区
CUS_CUSTOMS,4243,济曲阜办
CUS_CUSTOMS,4244,青滨州办
CUS_CUSTOMS,4245,烟台邮办
CUS_CUSTOMS,4246,青加工区
CUS_CUSTOMS,4247,威机场办
CUS_CUSTOMS,4248,青莱芜办
CUS_CUSTOMS,4249,潍加工区
CUS_CUSTOMS,4250,青西加区
CUS_CUSTOMS,4251,淄博物流
CUS_CUSTOMS,4253,日照物流
CUS_CUSTOMS,4254,青岛物流
CUS_CUSTOMS,4255,潍寿光办
CUS_CUSTOMS,4256,威港快件
CUS_CUSTOMS,4257,临综保区
CUS_CUSTOMS,4258,青保税港
CUS_CUSTOMS,4259,黄关快件
CUS_CUSTOMS,4260,青港快件
CUS_CUSTOMS,4261,烟港快件
CUS_CUSTOMS,4300,济南海关
CUS_CUSTOMS,4301,现场业务
CUS_CUSTOMS,4302,济机场办
CUS_CUSTOMS,4303,济综保区
CUS_CUSTOMS,4305,济邮局办
CUS_CUSTOMS,4310,潍坊海关
CUS_CUSTOMS,4311,潍诸城办
CUS_CUSTOMS,4312,潍综保区
CUS_CUSTOMS,4313,潍寿光办
CUS_CUSTOMS,4315,诸城物流
CUS_CUSTOMS,4320,淄博海关
CUS_CUSTOMS,4321,淄博物流
CUS_CUSTOMS,4330,泰安海关
CUS_CUSTOMS,4341,济关快件
CUS_CUSTOMS,4342,济邮快件
CUS_CUSTOMS,4350,东营海关
CUS_CUSTOMS,4351,东营综保
CUS_CUSTOMS,4360,济聊城办
CUS_CUSTOMS,4370,德州海关
CUS_CUSTOMS,4380,滨州海关
CUS_CUSTOMS,4381,滨州物流
CUS_CUSTOMS,4390,济莱芜办
CUS_CUSTOMS,4600,郑州关区
CUS_CUSTOMS,4601,郑州海关
CUS_CUSTOMS,4602,洛阳海关
CUS_CUSTOMS,4603,南阳海关
CUS_CUSTOMS,4604,郑州机办
CUS_CUSTOMS,4605,郑州邮办
CUS_CUSTOMS,4606,郑铁东办
CUS_CUSTOMS,4607,安阳海关
CUS_CUSTOMS,4608,郑加工区
CUS_CUSTOMS,4609,郑关商办
CUS_CUSTOMS,4610,周口海关
CUS_CUSTOMS,4611,河南物流
CUS_CUSTOMS,4612,新郑综保
CUS_CUSTOMS,4613,郑州空港
CUS_CUSTOMS,4614,焦作海关
CUS_CUSTOMS,4615,三门峡关
CUS_CUSTOMS,4616,新乡海关
CUS_CUSTOMS,4617,信阳海关
CUS_CUSTOMS,4618,鹤壁海关
CUS_CUSTOMS,4619,德众物流
CUS_CUSTOMS,4620,口岸作业区
CUS_CUSTOMS,4621,许昌海关
CUS_CUSTOMS,4622,南阳综保
CUS_CUSTOMS,4623,商丘物流
CUS_CUSTOMS,4700,武汉海关
CUS_CUSTOMS,4701,宜昌海关
CUS_CUSTOMS,4702,荆州海关
CUS_CUSTOMS,4703,襄阳海关
CUS_CUSTOMS,4704,黄石海关
CUS_CUSTOMS,4705,武汉沌口
CUS_CUSTOMS,4706,宜三峡办
CUS_CUSTOMS,4707,鄂加工区
CUS_CUSTOMS,4708,现场一处
CUS_CUSTOMS,4709,武江物流
CUS_CUSTOMS,4710,武关货管
CUS_CUSTOMS,4711,武机快件
CUS_CUSTOMS,4712,武关机场
CUS_CUSTOMS,4713,武关邮办
CUS_CUSTOMS,4714,现场二处
CUS_CUSTOMS,4715,二处车站
CUS_CUSTOMS,4716,十堰海关
CUS_CUSTOMS,4718,东湖海关
CUS_CUSTOMS,4719,东湖综保
CUS_CUSTOMS,4720,黄石物流
CUS_CUSTOMS,4721,武仙桃办
CUS_CUSTOMS,4722,东湖陆港
CUS_CUSTOMS,4723,宜昌物流
CUS_CUSTOMS,4724,襄阳物流
CUS_CUSTOMS,4725,武汉新港
CUS_CUSTOMS,4900,长沙关区
CUS_CUSTOMS,4901,衡阳海关
CUS_CUSTOMS,4902,岳阳海关
CUS_CUSTOMS,4903,湘关郴办
CUS_CUSTOMS,4904,常德海关
CUS_CUSTOMS,4905,长沙海关
CUS_CUSTOMS,4906,株洲海关
CUS_CUSTOMS,4907,韶山海关
CUS_CUSTOMS,4908,湘关机办
CUS_CUSTOMS,4909,株关醴办
CUS_CUSTOMS,4910,郴州综保
CUS_CUSTOMS,4911,湘关永办
CUS_CUSTOMS,4913,金霞物流
CUS_CUSTOMS,4914,张家界关
CUS_CUSTOMS,4915,衡阳综保
CUS_CUSTOMS,4916,星沙海关
CUS_CUSTOMS,4917,湘潭综保
CUS_CUSTOMS,4918,星关浏办
CUS_CUSTOMS,4919,岳阳综保
CUS_CUSTOMS,4920,湘邮快件
CUS_CUSTOMS,4921,黄花综保
CUS_CUSTOMS,4922,株洲物流
CUS_CUSTOMS,5000,广东分署
CUS_CUSTOMS,5100,广州海关
CUS_CUSTOMS,5101,内港新风
CUS_CUSTOMS,5103,清远海关
CUS_CUSTOMS,5104,清远英德
CUS_CUSTOMS,5105,广州现场
CUS_CUSTOMS,5106,南沙散货
CUS_CUSTOMS,5107,肇庆大旺
CUS_CUSTOMS,5108,肇庆德庆
CUS_CUSTOMS,5109,内港滘心
CUS_CUSTOMS,5110,南海海关
CUS_CUSTOMS,5111,南海官窑
CUS_CUSTOMS,5112,南海九江
CUS_CUSTOMS,5113,南海北村
CUS_CUSTOMS,5114,南海平洲
CUS_CUSTOMS,5116,南海业务
CUS_CUSTOMS,5117,桂江车场
CUS_CUSTOMS,5118,平洲旅检
CUS_CUSTOMS,5119,南海三山
CUS_CUSTOMS,5120,广州内港
CUS_CUSTOMS,5121,内港芳村
CUS_CUSTOMS,5122,内港洲嘴
CUS_CUSTOMS,5123,内港四仓
CUS_CUSTOMS,5125,从化海关
CUS_CUSTOMS,5126,内港赤航
CUS_CUSTOMS,5130,广州萝岗
CUS_CUSTOMS,5131,花都海关
CUS_CUSTOMS,5132,花都码头
CUS_CUSTOMS,5133,穗知识城
CUS_CUSTOMS,5134,穗保税处
CUS_CUSTOMS,5135,穗现场处
CUS_CUSTOMS,5136,穗统计处
CUS_CUSTOMS,5137,穗价格处
CUS_CUSTOMS,5138,高明食出
CUS_CUSTOMS,5139,穗监管处
CUS_CUSTOMS,5140,穗关税处
CUS_CUSTOMS,5141,广州机场
CUS_CUSTOMS,5142,民航快件
CUS_CUSTOMS,5143,广州车站
CUS_CUSTOMS,5144,穗机综保
CUS_CUSTOMS,5145,广州邮办
CUS_CUSTOMS,5146,穗关会展
CUS_CUSTOMS,5147,穗邮办监
CUS_CUSTOMS,5148,穗大郎站
CUS_CUSTOMS,5149,大铲海关
CUS_CUSTOMS,5150,顺德海关
CUS_CUSTOMS,5151,顺德保税
CUS_CUSTOMS,5152,顺德食出
CUS_CUSTOMS,5153,顺德车场
CUS_CUSTOMS,5154,北窖车场
CUS_CUSTOMS,5155,顺德旅检
CUS_CUSTOMS,5157,陈村车场
CUS_CUSTOMS,5158,顺德勒流
CUS_CUSTOMS,5160,番禺海关
CUS_CUSTOMS,5161,沙湾车场
CUS_CUSTOMS,5162,番禺旅检
CUS_CUSTOMS,5163,番禺货柜
CUS_CUSTOMS,5164,番禺船舶
CUS_CUSTOMS,5165,南沙保税
CUS_CUSTOMS,5166,南沙新港
CUS_CUSTOMS,5167,南沙货港
CUS_CUSTOMS,5168,南沙汽车
CUS_CUSTOMS,5169,南沙海关
CUS_CUSTOMS,5170,肇庆海关
CUS_CUSTOMS,5171,肇庆高要
CUS_CUSTOMS,5172,肇庆车场
CUS_CUSTOMS,5173,肇庆新港
CUS_CUSTOMS,5174,肇庆旅检
CUS_CUSTOMS,5175,肇庆码头
CUS_CUSTOMS,5176,肇庆四会
CUS_CUSTOMS,5177,肇庆三榕
CUS_CUSTOMS,5178,云浮海关
CUS_CUSTOMS,5179,罗定海关
CUS_CUSTOMS,5180,佛山海关
CUS_CUSTOMS,5181,高明海关
CUS_CUSTOMS,5182,佛山澜石
CUS_CUSTOMS,5183,三水码头
CUS_CUSTOMS,5184,佛山窖口
CUS_CUSTOMS,5185,佛山快件
CUS_CUSTOMS,5186,佛山保税
CUS_CUSTOMS,5187,佛山车场
CUS_CUSTOMS,5188,佛山火车
CUS_CUSTOMS,5189,佛山新港
CUS_CUSTOMS,5190,韶关海关
CUS_CUSTOMS,5191,韶关乐昌
CUS_CUSTOMS,5192,三水海关
CUS_CUSTOMS,5193,三水车场
CUS_CUSTOMS,5194,三水港
CUS_CUSTOMS,5195,审单中心
CUS_CUSTOMS,5196,云浮新港
CUS_CUSTOMS,5197,转运中心
CUS_CUSTOMS,5198,穗河源关
CUS_CUSTOMS,5199,穗技术处
CUS_CUSTOMS,5200,黄埔关区
CUS_CUSTOMS,5201,埔老港关
CUS_CUSTOMS,5202,埔新港关
CUS_CUSTOMS,5203,新塘海关
CUS_CUSTOMS,5204,东莞海关
CUS_CUSTOMS,5205,太平海关
CUS_CUSTOMS,5206,惠州海关
CUS_CUSTOMS,5207,埔凤岗办
CUS_CUSTOMS,5208,埔开发区
CUS_CUSTOMS,5209,埔保税区
CUS_CUSTOMS,5210,埔红海办
CUS_CUSTOMS,5211,河源海关
CUS_CUSTOMS,5212,新沙海关
CUS_CUSTOMS,5213,埔长安办
CUS_CUSTOMS,5214,埔常平办
CUS_CUSTOMS,5216,埔沙田办
CUS_CUSTOMS,5217,寮步车场
CUS_CUSTOMS,5218,江龙车场
CUS_CUSTOMS,5219,埔物流园
CUS_CUSTOMS,5220,东莞物流
CUS_CUSTOMS,5221,新塘车场
CUS_CUSTOMS,5222,清溪物流
CUS_CUSTOMS,5223,东莞邮办
