codeTs,controlMark,unitFlag,ciqWtMeasUnit,ciqWtMeasUnitName,gname,unit1,dangerFlag,unit1Name,unit2,outDutyTypeFlag,inspMonitorCond,ciqQtyMeasUnitName,ciqQtyMeasUnit,noteS,unit2Name
0301911000,AB,1,035,千克,鳟鱼(河鳟、虹鳟、克拉克大麻哈鱼、阿瓜大麻哈鱼、吉雨大麻哈鱼、亚利桑那大麻哈鱼、金腹大麻哈鱼)的鱼苗,035,N,千克,null,0,P/Q,null,null,null,null
0301919000,AB,1,035,千克,其他活鳟鱼(河鳟、虹鳟、克拉克大麻哈鱼、阿瓜大麻哈鱼、吉雨大麻哈鱼、亚利桑那大麻哈鱼、金腹大麻哈鱼),035,N,千克,null,0,P.R/Q,null,null,null,null
0301921010,ABE,1,035,千克,花鳗鲡鱼苗,035,N,千克,null,1,P/N.Q,null,null,null,null
0301921020,ABEF,1,035,千克,欧洲鳗鲡鱼苗,035,N,千克,null,1,P/N.Q,null,null,null,null
0301921090,AB,1,035,千克,其他鳗鱼（鳗鲡属）苗,035,N,千克,null,1,P/N.Q,null,null,null,null
0301929010,ABE,1,035,千克,花鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0301929020,ABEF,1,035,千克,欧洲鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0301929090,AB,1,035,千克,其他活鳗鱼（鳗鲡属）,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0301931000,AB,1,035,千克,鲤科鱼（鲤属、鲫属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）鱼苗,035,N,千克,null,0,P/Q,null,null,null,null
0301939000,AB,1,035,千克,其他鲤科鱼（鲤属、鲫属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0301941000,AB,1,035,千克,大西洋及太平洋蓝鳍金枪鱼鱼苗,035,N,千克,null,0,P/Q,null,null,null,null
0301949100,AB,1,035,千克,大西洋蓝鳍金枪鱼,035,N,千克,null,0,P/N.Q,null,null,null,null
0301949200,AB,1,035,千克,太平洋蓝鳍金枪鱼,035,N,千克,null,0,P/N.Q,null,null,null,null
0301951000,AB,1,035,千克,南方蓝鳍金枪鱼(Thunnusmaccoyii)苗,035,N,千克,null,0,P/Q,null,null,null,null
0301959000,AB,1,035,千克,其他南方蓝鳍金枪鱼(Thunnusmaccoyii),035,N,千克,null,0,P/N.Q,null,null,null,null
0301991100,AB,1,035,千克,鲈鱼种苗,035,N,千克,null,0,P/Q,null,null,null,null
0301991200,ABFE,1,035,千克,鲟鱼种苗,035,N,千克,null,0,P/Q,null,null,null,null
0301991910,ABFE,1,035,千克,其他濒危鱼苗,035,N,千克,null,0,P/Q,null,null,null,null
0301991990,AB,1,035,千克,其他鱼苗,035,N,千克,null,0,P/Q,null,null,null,null
0301999100,AB,1,035,千克,活罗非鱼,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0301999200,AB,1,035,千克,活的鲀,035,N,千克,null,0,P/N.Q,null,null,null,null
0301999310,ABFE,1,035,千克,活的濒危鲤科鱼,035,N,千克,null,0,P/N.Q,null,null,null,null
0301999390,AB,1,035,千克,活的其他鲤科鱼,035,N,千克,null,0,P.R/Q.S,null,null,鲤科鱼（鲤属、鲫属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）除外,null
0301999910,ABFE,1,035,千克,其他濒危活鱼,035,N,千克,null,0,P/N.Q,null,null,null,null
0301999990,AB,1,035,千克,其他活鱼,035,N,千克,null,0,P.R/Q.S,null,null,null,null
0302110000,AB,1,035,千克,鲜或冷鳟鱼(河鳟、虹鳟、克拉克大麻哈鱼、阿瓜大麻哈鱼、吉雨大麻哈鱼、亚利桑那大麻哈鱼、金腹大麻哈鱼),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302130000,ABU,1,035,千克,鲜或冷的大麻哈鱼〔红大麻哈鱼、细磷大麻哈鱼、大麻哈鱼（种）、大鳞大麻哈鱼、银大麻哈鱼、马苏大麻哈鱼、玫瑰大麻哈鱼〕,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302141000,AB,1,035,千克,鲜或冷大西洋鲑鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302142000,AB,1,035,千克,鲜或冷多瑙哲罗鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302190010,AB,1,035,千克,鲜或冷川陕哲罗鲑,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302190020,AB,1,035,千克,鲜或冷秦岭细鳞鲑,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302190090,AB,1,035,千克,其他鲜或冷鲑科鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302210010,ABU,1,035,千克,鲜或冷大西洋庸鲽（庸鲽）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302210020,ABU,1,035,千克,鲜或冷马舌鲽,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302210090,AB,1,035,千克,其他鲜或冷庸鲽鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302220000,AB,1,035,千克,鲜或冷鲽鱼（鲽）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302230000,AB,1,035,千克,鲜或冷鳎鱼（鳎属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302240000,AB,1,035,千克,鲜或冷大菱鲆（瘤棘鮃）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302290010,ABU,1,035,千克,鲜或冷的亚洲箭齿鲽,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302290090,AB,1,035,千克,其他鲜或冷比目鱼（鲽科、鲆科、舌鳎科、鳎科、菱鲆科、刺鲆科）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302310000,AB,1,035,千克,鲜或冷长鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302320000,AB,1,035,千克,鲜或冷黄鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302330000,AB,1,035,千克,鲜或冷鲣鱼或狐鲣（鲣）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302340000,AB,1,035,千克,鲜或冷大眼金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302351000,ABU,1,035,千克,鲜或冷大西洋蓝鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302352000,AB,1,035,千克,鲜或冷太平洋蓝鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302360000,AB,1,035,千克,鲜或冷南方金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302390000,AB,1,035,千克,其他鲜或冷金枪鱼（金枪鱼属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302410010,ABU,1,035,千克,鲜或冷太平洋鲱鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302410090,AB,1,035,千克,鲜或冷大西洋鲱鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302420000,AB,1,035,千克,鲜或冷鳀鱼(鳀属),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302430000,AB,1,035,千克,鲜或冷沙丁鱼（沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302440000,AB,1,035,千克,鲜或冷鲭鱼〔大西洋鲭、澳洲鲭（鲐）、日本鲭（鲐）〕,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302450000,AB,1,035,千克,鲜或冷对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302460000,AB,1,035,千克,鲜或冷军曹鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302470000,ABU,1,035,千克,鲜或冷剑鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302490000,AB,1,035,千克,鲜或冷其他0302.4项下的鱼,035,null,千克,null,0,P.R/Q.S,null,null,印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、鲹鱼（鲹属）、银鲳(鲳属)、秋刀鱼、圆鲹(圆鲹属）)、多春鱼（毛鳞鱼）、鲔鱼、狐鲣（狐鲣属）、枪鱼、旗鱼、四鳍旗鱼（旗鱼科），但子目0302.91至0302.99的可食用鱼杂碎除外,null
0302510000,AB,1,035,千克,鲜或冷鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302520000,AB,1,035,千克,鲜或冷黑线鳕鱼（黑线鳕）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302530000,AB,1,035,千克,鲜或冷绿青鳕鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302540000,AB,1,035,千克,鲜或冷狗鳕鱼(无须鳕属、长鳍鳕属),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302550000,ABU,1,035,千克,鲜或冷狭鳕鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302560000,AB,1,035,千克,鲜或冷蓝鳕鱼（小鳍鳕、南蓝鳕）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302590000,AB,1,035,千克,其他鲜或冷犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302710000,AB,1,035,千克,鲜或冷罗非鱼（口孵非鲫属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302720000,AB,1,035,千克,鲜或冷鲶鱼（(鱼芒)鲶属、鲶属、胡鲶属、真鮰属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302730000,AB,1,035,千克,鲜或冷鲤科鱼（鲤属、鲫属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302740010,ABE,1,035,千克,鲜或冷花鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302740020,ABEF,1,035,千克,鲜或冷欧洲鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302740090,AB,1,035,千克,其他鲜或冷鳗鱼（鳗鲡属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302790001,AB,1,035,千克,鲜或冷尼罗河鲈鱼（尼罗尖吻鲈）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302790090,AB,1,035,千克,鲜或冷的黑鱼（鳢属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302810010,ABEF,1,035,千克,鲜或冷濒危鲨鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302810090,AB,1,035,千克,鲜或冷其他鲨鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302820000,AB,1,035,千克,鲜或冷魟鱼及鳐鱼（鳐科）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302830000,ABU,1,035,千克,鲜或冷南极犬牙鱼（南极犬牙鱼属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302840000,AB,1,035,千克,鲜或冷尖吻鲈鱼(舌齿鲈属),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302850000,AB,1,035,千克,鲜或冷菱羊鲷(鲷科),035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302891000,AB,1,035,千克,鲜或冷带鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302892000,AB,1,035,千克,鲜或冷黄鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302893000,AB,1,035,千克,鲜或冷鲳鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302894000,AB,1,035,千克,鲜或冷的鲀,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302899001,AB,1,035,千克,鲜或冷的其他鲈鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302899010,ABFE,1,035,千克,其他未列名濒危鲜或冷鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302899020,ABU,1,035,千克,鲜或冷的平鲉属,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302899030,ABU,1,035,千克,鲜或冷的鲪鲉属（叶鳍鲉属）,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302899090,AB,1,035,千克,其他鲜或冷鱼,035,N,千克,null,0,P.R/Q.S,null,null,子目0302.91至0302.99的可食用鱼杂碎除外,null
0302910010,ABFE,1,035,千克,鲜或冷濒危鱼种的肝、鱼卵及鱼精,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302910090,AB,1,035,千克,其他鲜或冷鱼肝、鱼卵及鱼精,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302920010,ABFE,1,035,千克,鲜或冷濒危鲨鱼翅,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302920090,AB,1,035,千克,其他鲜或冷鲨鱼翅,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302990010,ABFE,1,035,千克,其他鲜或冷可食用濒危鱼杂碎,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302990020,ABU,1,035,千克,鲜或冷的大菱鲆、比目鱼、鲱鱼、鲭鱼、鲳鱼、带鱼、尼罗河鲈鱼、尖吻鲈鱼、其他鲈鱼的可食用其他鱼杂碎,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0302990090,ABU,1,035,千克,其他鲜或冷可食用其他鱼杂碎,035,null,千克,null,0,P.R/Q.S,null,null,null,null
0303110000,AB,1,035,千克,冻红大麻哈鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303120000,ABU,1,035,千克,其他冻大麻哈鱼〔细磷大麻哈鱼、大麻哈鱼（种）、大鳞大麻哈鱼、银大麻哈鱼、马苏大麻哈鱼、玫瑰大麻哈鱼〕,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303130000,AB,1,035,千克,冻大西洋鲑鱼及多瑙哲罗鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303140000,AB,1,035,千克,冻鳟鱼(河鳟、虹鳟、克拉克大麻哈鱼、阿瓜大麻哈鱼、吉雨大麻哈鱼、亚利桑那大麻哈鱼、金腹大麻哈鱼),035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303190010,AB,1,035,千克,冻川陕哲罗鲑,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303190020,AB,1,035,千克,冻秦岭细鳞鲑,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303190090,AB,1,035,千克,其他冻鲑科鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303230000,AB,1,035,千克,冻罗非鱼（口孵非鲫属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303240000,AB,1,035,千克,冻鲶鱼（(鱼芒)鲶属、鲶属、胡鲶属、真鮰属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303250000,AB,1,035,千克,冻鲤科鱼（鲤属、鲫属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303260010,ABE,1,035,千克,冻花鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303260020,ABEF,1,035,千克,冻欧洲鳗鲡,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303260090,AB,1,035,千克,其他冻鳗鱼（鳗鲡属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303290001,AB,1,035,千克,冻尼罗河鲈鱼（尼罗尖吻鲈）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303290090,AB,1,035,千克,冻黑鱼（鳢属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303311000,AB,1,035,千克,冻格陵兰庸鲽鱼（马舌鲽）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303319010,ABU,1,035,千克,冻大西洋庸鲽（庸鲽）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303319090,AB,1,035,千克,其他冻庸鲽鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303320000,AB,1,035,千克,冻鲽鱼（鲽）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303330000,AB,1,035,千克,冻鳎鱼（鳎属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303340000,AB,1,035,千克,冻大菱鲆（瘤棘鲆）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303390010,ABU,1,035,千克,冻亚洲箭齿鲽,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303390090,AB,1,035,千克,其他冻比目鱼（鲽科、鮃科、舌鳎科、鳎科、菱鲆科、刺鲆科）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303410000,AB,1,035,千克,冻长鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303420000,AB,1,035,千克,冻黄鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303430000,AB,1,035,千克,冻鲣鱼或狐鲣（鲣）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303440000,ABU,1,035,千克,冻大眼金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303451000,ABU,1,035,千克,冻大西洋蓝鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303452000,AB,1,035,千克,冻太平洋蓝鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303460000,AB,1,035,千克,冻南方蓝鳍金枪鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303490000,AB,1,035,千克,其他冻金枪鱼（金枪鱼属）,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外,null
0303510010,ABU,1,035,千克,冻太平洋鲱鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外：,null
0303510090,AB,1,035,千克,冻大西洋鲱鱼,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外：,null
0303530000,AB,1,035,千克,冻沙丁鱼（沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外：,null
0303540000,AB,1,035,千克,冻鲭鱼〔大西洋鲭、澳洲鲭（鲐）、日本鲭（鲐）〕,035,N,千克,null,0,P.R/Q.S,null,null,但子目0303.91至0303.99的可食用鱼杂碎除外：,null
